Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
P149_D8	0.25728294036926247	0.026327310713024278	0.045982571027632084	0.22534401891619518	0.02613361691043343	0.04985686797445862	0	0.05828945455513528	0	0	0.1361044510353818	0.049674990230993	0.05661932006232679	0.01925436987726767	0	0.004296158499617408	0	0.0005	0.009115559191058945	0	0.03072967377898564	0.004516305744046787	0	0.5403791785317532	0.8410314932925139
P150_D8	0.2040680086585974	0.020595138893043225	0.01702490829178657	0.2192837305923804	0.11824553466966807	0.060424412304500526	0.00986616411353612	0.002715976915024399	0	0.09798478213821141	0.12555063055417942	0	0.07270912205343197	0.022881182229011816	0	0	0	0.0038945674891122054	0.007844937404306734	0	0.004933303036988327	0.011977600656221435	0	0.563056524559845	0.8257838923675886
P151_D8	0.11007286526500738	0.08718984802365361	0.021361504274201002	0.03074879308900787	0.11229980864412746	0.035822364255235266	0	0.04056010307870623	0	0.07992422158905392	0	0.04451564571041981	0.3218628743316737	0	0	0.011663790021178781	0	0.0016035237559997183	0	0.09375668884499193	0.008045487544975763	0.0006	0	0.6186055064412942	0.8009304736826605
P152_D8	0.13561342428989542	0.0102171219871102	0.023124890142658148	0.0010631218669985855	0	0.05635237684706876	0	0	0.004018950825805378	0.011965445553957857	0	0.004602147172833088	0.6518124210930166	0	0	0.026904130233362928	0	0.010065989151324815	0.03587266140628218	0	0.022386296293524996	0.006001023136161018	0	0.5640766057004599	0.8256608349719888
P153_D8	0.45031252893791107	0.03455989358659681	0	0.10876236286567899	0.11162842131495236	0	0	0.03834221101263523	0	0	0.02306240008758702	0.06788195399901836	0.018527743345920222	0.026141201897268297	0	0.016563869586825847	0	0	0.05819352078185662	0	0.030625414186366787	0.01539847839738236	0	0.5311617562344778	0.8494151593637518
P154_D8	0.12851838860141904	0	0.022988064601123927	0.05282701777823761	0.0953252628727059	0	0	0.010572022111449484	0	0	0.06234491768193684	0	0.2868415135314136	0.11738428983780584	0	0	0	0.01321698019641362	0.010353679366007179	0.021871851611181672	0.13391258072535675	0.04384343108494851	0.01	0.27611533470923	0.9732161760630642
P155_D8	0.2101353052852877	0.030936781619419835	0.04719778060198406	0.21879727215960149	0.05448798630589935	0.03211557301190263	0.04584426083560663	0.008958572991276104	0	0	0.20419078831338233	0	0.010343119428276603	0.012337993809274788	0	0.013330915552238289	0	0	0.011381301034204084	0	0	0.0999423490516461	0	0.7731888502376146	0.6745336435494003
P156_D8	0.21205276684593738	0.044519269155130166	0.01076022190124419	0.024276300256834204	0.13177826586662458	0	0	0.006900767272238024	0.006178662637660144	0.010527111243855934	0	0.04983039230953593	0.3591324240018235	0.040530560200557085	0	0	0	0.00415428752086227	0.04794583970511162	0	0.051413131082584884	0	0	0.37357544537196535	0.931780177742482
P157_D8	0.3151768318954361	0.38743608420322817	0	0.021152229266579274	0	0.07875651758039037	0	0.021709331510091114	0	0	0	0.052526616085265806	0.03572591149008431	0.02070763937645859	0	0.019763244602610117	0.0035885334790871993	0	0.014152187790769122	0	0.029304872719999774	0	0	0.4804698626786052	0.9059185107186841
P158_D8	0.3962248953148339	0	0.012278023592119141	0	0.06958813516710156	0.1766705620126549	0	0	0	0	0.005690300707327286	0.03459700525806665	0.07983337540527158	0.026816177266803375	0	0.07558063247465524	0	0	0.03729893237734715	0	0.06774822063504404	0.017673739788775227	0	0.3747011761614848	0.9380093544330652
P159_D8	0.20017676230491718	0.17081111240061278	0.033798832524927026	0.13143630006330986	0.10915400768229741	0.0996384413034355	0	0	0	0	0	0.0576742116912848	0.057127449255548815	0.03028698757867146	0	0.029891365106710546	0	0	0.028396833219830952	0	0.04252832411453005	0.009079372753923572	0	0.5286821629760136	0.848039605487552
P160_D8	0.12909474085921316	0	0.016842908076003915	0	0.08182469812013533	0.015356495941223203	0	0	0	0.012112645172770848	0.048003859544142546	0	0.20033553209499122	0.06558325243178788	0.0001	0	0	0	0.04757903728253196	0	0.09327633284746191	0.28985762508302093	0	0.458670035514322	0.8925800701900748
P161_D8	0.029294068096864783	0	0.013385207932634207	0.00731848698906696	0.0700643002166029	0	0	0	0	0	0.07982293381324809	0	0.5275487679839708	0.06630586289461131	0.002769214191789932	0	0	0	0.04169741825932882	0	0.06325350248631707	0.09854023713556519	0	0.4848059309003052	0.8762274005755251
P162_D8	0.3414104291079083	0.2894725509862789	0	0.02803523161976317	0.07563515287697667	0.042770577535939006	0	0.02188015341739633	0	0	0.009080432019839732	0.03849860804143766	0.047112794917196214	0.024070394577689464	0	0.03878814637577147	0	0	0.013521194638622424	0	0.024085363833558464	0.005638970051622228	0	0.4909480956325831	0.8871507295098933
P163_D8	0.02209151010376253	0.05028293331717717	0.03536759745908407	0.25549297089354256	0.09748471754032159	0.01493330476609947	0.029540516573233748	0	0	0	0.14172625099283997	0	0.2078816561236403	0.05017441618077088	0	0	0	0	0.035300077190547834	0	0.025128026511384943	0.03459602234759496	0	0.4453935061865532	0.8947658958833272
P164_D8	0.3320990618150478	0.16182508502564974	0	0.04688820887812416	0	0.2037861377694123	0	0.017483444440594558	0	0	0.09021870503437239	0	0.04750069363364212	0	0	0.03653654957858528	0	0	0	0.018980396767878223	0.044681717056693535	0	0.01	0.3010387802537251	0.994082275928438
P165_D8	0.18234176877230526	0.06168157496192821	0	0.09696188143160969	0	0.034195209509918376	0.05626208014358509	0	0	0.015905639449360756	0.23107110255102112	0	0.2574606495995678	0.007474182901456746	0	0.011543741195484892	0	0	0.019798219276246372	0	0.011640869903985778	0.013663080303529898	0	0.6127265529782205	0.7981431859018102
P166_D8	0.036630565779579904	0	0.004532799953349599	0.2770643496329488	0	0	0.0508436887061313	0	0	0.004268658102277076	0.1834076472575815	0	0.10586981993542596	0	0	0.015297187637114715	0	0	0.04243002038173493	0	0.0016005823772474693	0.27805468023660873	0	0.7551680472101114	0.6833930061768898
P167_D8	0.088496207880641	0.055515552618100886	0.0032069974823292547	0	0.012566609299304867	0.03431997275339453	0.03432431544906073	0.001510783824041322	0	0.020474729492203525	0.0824345015783532	0	0.46157258146977337	0.02825222605905816	0	0	0	0	0.05275655565407753	0	0.0895348124736156	0.03503415396604596	0	0.3369306376312377	0.9521444399803372
P169_D8	0.2412159834440329	0.03272451106692659	0.0630665207532391	0.02680440968803053	0.09213312838552012	0.09461614153162672	0.022181797716239016	0	0	0.018577643361704456	0.042395188370352416	0	0.1882447124839808	0.028043771452229475	0	0.029270664691204568	0	0.003499264407225397	0.02512803154699049	0	0.06670908734465354	0.025389143756043887	0	0.40588023853228783	0.9151887551046606
P170_D8	0.23655219975251926	0.15868155503454615	0	0	0.013117534484294232	0.05711192269714691	0	0.025545515525832143	0	0	0.05507446764233726	0.014469145729014444	0.1791019478365605	0.0982747195133668	0	0	0	0	0.011645433841685772	0	0.13088608786116837	0.01953947008152812	0	0.39371276983136655	0.9242928447740926
P171_D8	0.36831631583125674	0	0.02025103993514271	0	0.18926029260897595	0.06445781350749115	0	0	0.018736364146118005	0.033001317557322926	0	0.03128763668903832	0.12295487548078987	0.055138217821913735	0	0	0	0	0.014235102132026983	0	0.058729526402255414	0.023631497887668156	0	0.44018267925609583	0.9012525639200339
P172_D8	0.30518916617066777	0	0.012662584068546406	0.11054288829459062	0.17890307499158598	0.028258828263658612	0	0	0.033289025072618994	0	0	0.031362974752643234	0.12251607861328566	0.04014184733995232	0	0.010688703474499428	0	0	0.038879112688522115	0	0.06951700197517437	0.018029072972642175	0	0.4231220009945549	0.9080305153494711
P173_D8	0.16542747168126276	0.019421774946621225	0.054253865037102174	0.014034033780469902	0	0.13018518843872703	0.028612018606609682	0.015386947161957402	0	0.035120200959716553	0.10412827737292064	0	0.28177126874025155	0.057488472630709	0	0	0	0.022792028477917118	0.0003	0.006942732353242743	0.05622469213799588	0.007947119715880854	0.02	0.21689580542663472	1.0000735388212374
P174_D8	0.2867236499241259	0	0.0033649599524282793	0.11898583977220831	0.051418819748425236	0.01656545861581231	0	0.03373166372619634	0	0	0.1923358942217501	0	0.17767924786184264	0	0.004497676406602789	0.049958833077315856	0.008163033702586486	0	0.01941257215272283	0	0.03579493236699551	0.001367418470987463	0	0.3602190915142833	0.9414907243133015
P175_D8	0.20003902867966977	0.06400920767224229	0.012080390109670174	0.059571373365218325	0.06642848921727726	0.0003	0.0057171254260741785	0	0.0033006341664081765	0.04174636956330661	0	0.029068173111285123	0.23043319251547842	0.0863181593771163	0	0	0	0	0.06091554830724732	0	0.10525412817800964	0.034859925860357986	0	0.37422131255006236	0.9294816447808866
P176_D8	0.1528679274149814	0.05451532951690847	0.012996850925546108	0.2078880453556721	0.061079411973969294	0	0.03858286805353363	0.02440464339381957	0	0.11187051641166158	0.05496378041751445	0	0.14227543796533293	0.01434923865655688	0	0	0	0.012506829371950273	0.03811476979508716	0	0.054998759268109834	0.018585591479356338	0	0.4602152858206625	0.8871224352265933
P177_D8	0.2171475440018929	0	0.011416837615067591	0.055286711603215	0	0.06449701994933285	0.023116668686163418	0	0	0	0.15564983917631917	0	0.33215885539243223	0.005730872194418069	0	0.0146627917650019	0	0.005074513676101829	0.008677605220535666	0	0.06228078087954208	0.044299959839977386	0	0.320029078764158	0.9592076242251699
P178_D8	0.1917843584208559	0	0.012969399125160477	0.006801402064901107	0.01705054962068375	0.013814426144346328	0.02527896878267556	0.002297657552696992	0	0.04633233814293021	0.0925830929950276	0	0.28596053176793496	0.015780458410154245	0	0.007684330738904151	0	0	0.048688189133096166	0	0.08542417437020637	0.14755012273042614	0	0.3575747475492691	0.9424589500123788
P179_D8	0.1433582612689842	0.10689588866705006	0.005601886589996472	0.06077937510174466	0.10656613485907651	0.048746349556301964	0	0.011808012698353835	0	0	0.08544867863654144	0	0.1575528042621629	0.08864785443542053	0	0.010002353435702865	0	0.021000661868543002	0.04237457803371766	0	0.11121716058640398	0	0.01	0.28361599735193943	0.9682603282697707
P180_D8	0.00982902642979297	0	0.03497445945654917	0.3463080000702069	0	0	0.08158181886088683	0.041262990036174174	0	0.08289769261209441	0.18522599204868032	0	0.10180566971229056	0.019052583848071163	0.004446219076001864	0.006549413500095463	0	0	0	0.03677193849994463	0.0379467091113943	0.011347486737817292	0	0.5835368864094473	0.8115611998851684
P181_D8	0.20488814950364945	0.16592536537591773	0.006089744639291132	0.18091112336493495	0.08796173081854936	0.05001727782738196	0.008430126207703486	0	0	0	0.06950637244388387	0.03194832784664006	0.12796476263217116	0.01870243164724107	0	0.0058373831212782164	0	0.0012153982256679896	0.009274537117289667	0	0.015633721602708546	0.015693547625691303	0	0.733257535687933	0.7088754492425976
P182_D8	0.22334403899418032	0.029727213112920984	0.03376775484833997	0.012720320726607037	0.2301973706511974	0.002458913837053228	0	0	0.005669110140558722	0	0.050698670645657674	0	0.25778496980408894	0.006044535479167198	0	0.0016498873572533667	0	0	0.04032763745209501	0	0.06908561720739831	0.03652395974348175	0	0.34715734103750767	0.9451773615335468
P183_D8	0.4375102983111167	0.09850188634153591	0	0	0.11945833424479693	0.1490292749302982	0	0.02958275037407546	0	0.0019046046811887444	0.04775987119533615	0.024026511285565166	0.00847797383927067	0	0	0.03453773474963431	0	0	0.01843464741286015	0	0.030776112634321638	0	0	0.6864947528829384	0.7283126749336862
P184_D8	0.556180290528024	0	0	0.024445221223188502	0.06780418634939545	0.07719228493473657	0	0.018570680125300467	0	0	0.0942884114335543	0	0.03550711035200122	0	0	0.07167227042768975	0.005847437303931378	0	0.028973217675700227	0	0.019518889646478185	0	0	0.347043945013521	0.9818069946333138
P185_D8	0.23906511197839908	0	0.028368346827937138	0.02800395379634029	0.07930649153070975	0	0.03703236799468581	0.020216732979201138	0	0	0.2182095124228459	0	0.1471740266144157	0.10502021041948587	0	0.0006	0	0.010404822245050682	0	0.0028823185506121852	0.01784564332677548	0.06586995663408982	0	0.43445325583205974	0.9006652558119611
P187_D8	0.36265173905462095	0.0628377893799488	0.010807898477549942	0	0.03950529872973849	0.07814719831418876	0	0.024423252312482942	0	0.008982053344109698	0	0.0733134934132958	0.17724415649569306	0	0.004281629034027094	0.07966652027242303	0.01804927140067481	0	0.029955863680101773	0	0.030133836091144794	0	0	0.49972493632817266	0.8659481222648245
P188_D8	0.16449562595403938	0.04527334771832904	0.059186769991764504	0.11117640369299575	0.14836857580682872	0.06291230241804342	0	0.005594418853138662	0	0	0.08878698084571288	0.02940052802459074	0.09779979223365848	0.03952672691285019	0	0.012931762275330331	0	0.012356835872218865	0.010315337662346739	0	0.06073251440565521	0.05114207733249708	0	0.5609692467426639	0.8321235499522212
P189_D8	0.2938152434007674	0.03536788112870261	0.11865460349771174	0.0792481694744155	0.11687437500578023	0.10560022497205258	0	0.023490483630372958	0	0	0	0.11149720458630434	0.006418243898259785	0.01997466856303999	0	0.004206668869789341	0	0	0.06826057379214263	0	0.011311723981459344	0.005279935199201558	0	0.44270468580428235	0.9064882798696613
P190_D8	0	0	0.020498548484941273	0.08530621831022166	0.4773223907694108	0	0.002684359910168433	0.3782410455469808	0	0	0.0009	0	0.019763084242336765	0	0	0	0.006621924132542541	0.0008	0.007873217660801632	0	0	0	0	0.6850658804099145	0.7289067493905966
P191_D8	0.48415684415550625	0.12070335996662276	0	0	0	0.08804387128456782	0	0.04885973984012666	0	0	0.03924656884382046	0.04227764332369546	0.06877575898358466	0.03017337627233696	0	0.02040396004807294	0	0	0.00836377629613189	0	0.030636210111846657	0.01835889087368741	0	0.4188852702543254	0.9384513818278641
P192_D8	0.20298440907424847	0.12923054406924447	0	0.31593333196330076	0.004944791514959231	0	0.009974753391300857	0.013783872256206645	0	0	0.07427799713782729	0.029658222763408914	0.1594847366444114	0.0017268750664877588	0	0.0022233691656095137	0	0	0.011844749366380497	0	0.04393234758661414	0	0	0.5925760835084045	0.8070767100539828
P193_D8	0.18881938731344716	0.07658026801911919	0	0.15646713718567928	0.06989754151405653	0	0	0.03057930958192994	0.028895553726747663	0	0.024940204064677875	0.032985433989260855	0.058943304301182525	0.04699380679708326	0	0.00974268468019403	0	0.011222068628631631	0.0403884964489414	0	0.04957699593319962	0.17396780781584903	0	0.6081190908589044	0.8030308065257189
P194_D8	0.14195513943024873	0.15466050782051935	0.08612626931378298	0.14601950926973725	0.09440352667440514	0	0	0.025781076631658333	0	0	0.046499850455499474	0.03170761659591307	0.09663655591282906	0.026996648458940096	0.008379615519810129	0.022771124841392057	0	0	0.0706505306657561	0	0.04528301604314776	0.0021290123663605287	0	0.3670780101200334	0.9375654530105111
P195_D8	0.37258893277874533	0.15853483500833027	0	0.09843696672384106	0	0.0449464435771278	0	0.03349815519743626	0.005452716218126009	0	0.04330558896003327	0.011328795238184523	0.09725840139121789	0.024655502100535517	0	0.038943584363681616	0	0	0.004218816384404489	0.0019867465392681763	0.061633815356065054	0.003210700163002662	0	0.34732888704890397	0.9693627612950433
P196_D8	0.29999867876433667	0	0.02937641690235779	0.3669991028718643	0	0	0.012564914539652536	0.049016997474463996	0	0	0.034872359916098106	0.01094943366796369	0.10524195397980267	0.004160593470575139	0	0.00771376842975805	0	0.00459525099282709	0.01105617204179475	0	0.04785523299839533	0.015599123950109837	0	0.5934385701820282	0.8058616118258823
P197_D8	0.35560738138068376	0	0.05940081383118509	0.01688075602749573	0.0913116962906635	0.09838723886340837	0.0056433885079968165	0	0	0.01692919370351573	0.10162037382469909	0	0.08396190366879107	0	0	0	0	0.002672727106408193	0.0020497957549508276	0	0.1302433426309646	0.03529138840923726	0	0.3686584009562537	0.9438794603347876
P199_D8	0.04214185657058767	0.054761167345833306	0.05583830794940566	0.24180951185871202	0.030760485536870653	0	0.010713365134217742	0.010927272305561307	0.035005097031596995	0	0	0.052791995917917445	0.2837161678945479	0.0388523760427891	0	0	0	0.015960130657378606	0.06960839986760092	0	0.02236956720497748	0.034744298682003176	0	0.5041770458491575	0.8656863494249589
P200_D8	0.6795271841549816	0	0	0	0.025550928451352806	0.050661043743086054	0	0.02286183447802634	0	0	0	0.045307146521806736	0.05543119869453923	0.03496094936909861	0	0.026935235213063558	0	0	0.02117105840832557	0	0.03227743796094541	0.0053159830047741505	0	0.5342675037432474	0.869048571312708
P201_D8	0.07942502364345728	0.08998044657949646	0.010458670747234142	0.1737013264728403	0.0679715070169705	0.09178620887815271	0	0.008157285479784986	0	0.019223813260727137	0	0.02460157240271339	0.30123450486217174	0.007041812613378303	0	0	0	0.0032042307172317898	0.005084012593708772	0	0.054225616052566386	0.06390396867956614	0	0.5626942644139029	0.8308467482075798
P202_D8	0.17955716519014006	0.14747394699018324	0.048347294518909095	0.12298896440534354	0.003154025374036101	0.043865871442072026	0	0.030578801848175838	0.01823224806670889	0	0.05596478845545616	0.0009	0.23635279083996333	0.036607009674084756	0	0	0	0	0.0268866390168334	0	0.04904693688141728	0	0	0.45447950652252483	0.890640801905596
P203_D8	0.054712152919765215	0.08418693059692896	0.024879133239265997	0.12018685078781706	0.022014845360412462	0	0.0011471411130824555	0.036328041303636226	0	0.03245238483066594	0.05077048851429446	0.00869544774477424	0.38261078636529094	0.053417573720892585	0	0	0	0.013995749256469556	0.04005893565440734	0	0.07454353859229662	0	0	0.3677348399331899	0.932197577121292
P204_D8	0.033240746982116785	0	0.030687435901802597	0	0.023353344033462967	0	0	0.01825751499800736	0	0.003253860121563032	0.04970136791277707	0	0.6025466239310764	0.0435026603546023	0	0	0	0.012365425828093161	0.08499494543033378	0	0.06919509466936288	0.028900979836801642	0	0.3638401037975361	0.9487173944223757
P205_D8	0.2570671352542243	0.08845852552268199	0	0.15105753805887318	0.0022881145897550035	0	0	0.04560973869147669	0	0	0.1907727847202301	0	0.16724231512765408	0.044989688027608325	0	0	0	0	0.013841723800052977	0	0.03867243620744338	0	0	0.47838632810727266	0.8782454037468158
P206_D8	0.16356290961007575	0.014279785768004665	0.03417506196057158	0.21407022415015253	0	0	0.034135062900709105	0.005743884892207263	0	0	0.10829731096688143	0	0.39526853323162126	0.002819297288615614	0	0	0	0.0016376579841902276	0.009954087154153872	0	0	0.016056184092816696	0	0.41923338578891317	0.9097530375327483
P207_D8	0.16984815678288126	0.08765427270445852	0	0	0.028235183577780192	0	0	0.034165950816112296	0.002574492028302425	0.04472303355002793	0.0032651493681041524	0	0.35062806661780904	0.04765246572375002	0	0	0	0.019723702701656794	0	0.023564532957129646	0.07835570775432907	0.10960928541765863	0	0.4186904497984309	0.9115513077906451
P208_D8	0.09151785418496816	0.1417431814703954	0.003924171926845219	0.3969384597457098	0	0	0.019253716538823774	0.0554772317553352	0	0	0.1700373183963615	0	0.06075765407482036	0.005418558990540768	0	0.00423420324452919	0	0	0.0036500713042242226	0	0.04704757836744643	0	0	0.6635812476667812	0.753248098668133
P209_D8	0.09949574981816407	0.05835430444214681	0.11877085700206155	0.18598981505127105	0	0	0.008457056574762551	0.04081964437018493	0.04100251917169984	0.05031835027828137	0.2757289462082418	0	0.04411905767111993	0.03852941888314831	0	0	0.002941009740535132	0	0.010767148799650635	0	0.008605092170560014	0.016101029818172078	0	0.7007140644073545	0.7236721124073717
P210_D8	0.24381705123224934	0.036548593797415214	0.03206301016069682	0.19452717415994566	0.09367544731785346	0	0	0.010791885170172115	0.012284677800077607	0.08042700124951996	0.053502349262859655	0.05747972156176289	0.09220634980137099	0.02132999842900464	0	0	0	0.004534392020504897	0.03105782084787137	0	0.03237322944781534	0.0033812977408800332	0	0.6195054503450528	0.7893645694066482
P211_D8	0.058855255358100114	0.03766182326087274	0.033949722553018306	0.38906108563572517	0	0	0.006961178648751572	0.05790730380828615	0	0.03454519840676488	0.02022380409197347	0.006746921684077245	0.1995417871584662	0.03187078281500664	0	0.022191379212138176	0	0	0.06566697652153658	0	0.019449237197096722	0.015367543648186079	0	0.49139418909268523	0.8703253865503886
P212_D8	0.20073630466561207	0	0.025577602407290203	0.21421889097051366	0.027289660731676026	0	0.00304708672083398	0.01902385293043622	0.0004	0.0333115638067622	0.036506676905679644	0	0.4156542864541716	0	0	0	0	0.003533503114285075	0.0002	0	0.010155112765209143	0.010289785418666228	0	0.5917160956058741	0.8103031538591761
P213_D8	0.0901079923484888	0.06656724210353035	0.008668233682505334	0.23716904881786732	0	0	0	0.02246949901736469	0	0.046678167255482704	0.07125808325091348	0.004583028373101016	0.3262508906716432	0.03557611134792052	0	0	0	0	0.062516942690573	0	0.020661427589401524	0.007493332851208036	0	0.5084395622193135	0.8616966879830412
P214_D8	0.22096705157226132	0.14594611293068366	0.009670677482752245	0.15924209613840562	0.06262389902164359	0	0.00861167843599221	0.020909285963026252	0	0.08119417320132669	0.07649842841385618	0.040308782056534015	0.1084088297083113	0.00718468493232854	0	0.007575975227116724	0	0	0.018163827482777777	0	0.028838536995261066	0.003855960437722896	0	0.7104722849677308	0.7225097192860468
P215_D8	0.021148741957066546	0.03339923279574363	0.033022024891922803	0.041956177469516194	0	0	0	0.012850885279881435	0	0	0.09582402250880909	0	0.5715554070535654	0.022000720926483894	0	0	0	0.0023231515566897887	0.04335456450169534	0	0.022223251966409424	0.1003418190922164	0	0.5487799346375725	0.8355182072458757
P216_D8	0.12339346016350185	0	0	0.18451089303674603	0	0	0.02077245684155266	0.025135749464820407	0.010166092377367663	0	0.0660273718672416	0.038908161046826276	0.22228311794434572	0.0550413472854972	0	0	0	0.010460479427875185	0.08037658658475243	0	0.03944683401074385	0.12347744994872904	0	0.5042475083384015	0.8645855408830561
P217_D8	0.0020765650806080505	0.024815229090000515	0.023742686509175506	0.4435321336487687	0	0	0.01865492091915254	0.01146966447333405	0.013562331730409534	0	0.023790579821518328	0.05272654689073101	0.3427298768609503	0.013689295951759106	0	0	0	0.0002	0	0.009019401039011147	0.0037114493887529785	0.016303109256676232	0	0.6862503442985411	0.7441506466313816
P218_D8	0.09935068710820308	0	0.022565635511529698	0.09748920884875255	0.008977723846281798	0.014149684754844601	0.02811246819382874	0.008679388737529407	0	0.008387707731027351	0.05286643916646926	0	0.508443793514581	0.015203551286257961	0	0	0	0	0.0441412201930214	0	0.01706425426169803	0.07456823684597509	0	0.3878308182130198	0.929591810807849
P219_D8	0.14727508283974014	0.06986594736314286	0.07519946909435773	0.18516892414827182	0.009779422690454075	0	0	0.03991345638364727	0.08781053061142013	0	0.05665601609353575	0.02315862148544354	0.1496205793679005	0.03898129604949699	0	0.029277014934312923	0	0.0002	0.04722966497083349	0	0.022935544933449018	0.016936379655847215	0	0.44187821078907297	0.896508648494318
P220_D8	0.11064124514710734	0	0.008389372179735947	0.007267296090801734	0.014364658140117238	0.019408916359561264	0	0.0027702567787819127	0	0	0.039193839254332716	0	0.613655982468902	0.0005	0	0	0	0.0014238008166047537	0.03648028385286101	0	0.06283310794380388	0.08311465924719805	0	0.6174148757909932	0.786748174429533
N01	0.042143281406524596	0	0.03925232027289719	0.017647537829969324	0.02190798560511592	0	0.03688953863070538	0	0	0.00953654321525215	0.06039668479666655	0	0.39155045884196066	0.10421570826464545	0	0	0	0.009283011303545877	0.05419728064861059	0	0.14547044364999287	0.06750920553411334	0	0.38724102313531156	0.9255212470044722
N02	0.17674684011539693	0	0.04977495456026139	0.11216235462531149	0	0	0.033273010545176916	0	0	0	0.07514580523328449	0	0.3281203039037494	0.07333299493178035	0	0	0	0.013076323609699054	0.05179878318463604	0	0.03177718051571284	0.054791448774991064	0	0.369985922262622	0.9315871451869935
N04	0	0.004778669227134615	0.03836910688018737	0.006423550302486533	0.014179956911887498	0	0.08721937871556501	0.021609942857307704	0	0.00465526194092756	0.0739785323427174	0	0.40424908262423354	0.05348318858469801	0	0.012803691527079645	0	0.010981935058565586	0.07697488927937002	0	0.10716272480868426	0.08313008893915527	0	0.3130292385376517	0.9619260343886862
P001_D33	0.018077798933476177	0	0.012127089611158043	0	0.04058068393393485	0.010510795570178701	0.028485916332664476	0	0	0.012854346765994	0.11101179650364738	0	0.12257880456580122	0.04079030270077791	0.0018807270006245252	0	0	0	0	0.01765329294010772	0.0385584536110649	0.54488999153057	0	0.6883624481903998	0.7291470679684111
P007_D33	0	0.03609281748245342	0.05711840290947988	0	0.014352797851376699	0.0261481948765312	0	0.0029379748130351374	0	0.03118137734763723	0.10128252963904473	0	0.36073933063804786	0.0801996402449484	0	0	0	0.013212314234998591	0	0.038757439780899954	0.055152727595026395	0.1828244525865205	0	0.46382074022054853	0.8873132181504177
P008_D33	0.008263574795888129	0	0.0101217590006089	0	0.03838893191711386	0	0	0	0	0.009033705925282126	0.04491188933641864	0	0.525649543935391	0.042612411048153116	0	0	0	0.011379407394231596	0.03030750431401673	0	0.044231537470153855	0.23509973486274205	0	0.499231404197789	0.8777562399844511
P009_D33	0.03933335171767843	0.06648229423188433	0.025046257477474982	0.06638431524592343	0.04289279486440626	0.016895955772234215	0	0	0	0.010529895136917142	0.09232587682210017	0	0.3793737525568184	0.04034941932872208	0.0030638408578056073	0	0	0.013972316211324063	0.038514965490246626	0	0.03999687220026662	0.12483809208619764	0	0.38706238346100824	0.9264303622150121
P010_D33	0	0.013887757746428123	0.01912249262237816	0.1746113348638138	0	0	0.04047326196837406	0.003012940635674349	0	0.06014662469179734	0.08977838687528349	0	0.5028434528903041	0.003940608045855039	0	0.0013293794615477008	0	0.0002	0	0.04205019442596227	0.0323390956651172	0.016216598314860716	0	0.43777294858475385	0.9017100814515774
P013_D33	0.027824525428981988	0	0.014117286965073217	0.002487776855107191	0.03474257265558981	0	0.013522619848448323	0.010265688074479626	0	0.008755065703059388	0.05328280292122871	0	0.5408842962329798	0.041532003088823474	0	0	0	0.012684678905284661	0.03903530557521858	0	0.038147471697282026	0.16271790604844322	0	0.49313563349473677	0.8746940976318763
P016_D33	0	0.0015945992913879265	0.00846663837793069	0.010333140620942403	0.014795918322385014	0	0	0	0	0.006580826179742667	0.07087938966474822	0	0.47951655006466515	0.11165396396025239	0.0018186879556929439	0	0	0	0.03229964320447687	0	0.0955442053550879	0.16651643700268778	0	0.4738524051328309	0.887228182852693
P017_D33	0.06122933750780561	0.02017835056341159	0.021035800383327603	0.1105408651407396	0.03588302059853207	0	0.007533172815833801	0.022222311964208222	0	0.028409289694963015	0.07977273705212275	0	0.3521985852701661	0.07849708563895363	0	0	0	0	0.009513021791608749	0.0064575684177210265	0.09591291478037964	0.07061593838022648	0	0.3826118825782143	0.9265454023632576
P018_D33	0.01010231759862186	0	0.005353267748440519	0.028351557534230517	0	0	0.015235493756645548	0.013452691262736618	0	0.02902346142111717	0.0489706065010127	0	0.4579424612537212	0.02514969354861595	0.0002	0.010818279153472003	0	0	0	0.07254542227037299	0.04567277902492343	0.2372060277270409	0	0.6365962572732774	0.770798964822213
P019_D33	0.02816181475444056	0.06643952516823699	0.0001	0.172745477701122	0.18444948558310748	0	0.02698134710268826	0	0.01383856576569466	0	0.06786727343063634	0	0.2602578721582223	0.03396251892352035	0	0	0	0.009090255201520828	0.03946526000906337	0	0.0071473400699364744	0.08952386077358701	0	0.4024924294992072	0.9163476837662465
P024_D33	0.03270280804337431	0	0.023765360591173346	0.029351632766364773	0.014526574942353036	0.08460072536446314	0.012351345488701364	0	0	0	0.08011687736084128	0	0.3128764945259353	0.03852200507699424	0	0	0	0.008107751689584212	0	0.10106839311521326	0.14727092367911004	0.11473910735589177	0	0.356849395709506	0.9408405449843803
P026_D33	0.003891392645517656	0	0.029392821517855126	0	0.02588508574056698	0	0.005561698068759644	0	0.013088641252473108	0.015639401843866644	0.06277358712294553	0	0.549974196394508	0.035999756597687026	0	0	0	0	0.040417876862229266	0	0.06274525104203182	0.15463029091155933	0	0.44269192663634493	0.9089152898716385
